C50/C50train/AlexanderSmith/223300newsML.txt 
term tf-idf document_term_frequency
holiday-mak 0.0 0
theme 0.0 0
orlando 0.0 0
week-long 0.0 0
visit 0.0 0
bahama 0.0 0
magic 0.0 0
broaden 0.0 0
glasier 0.0 0
seatrad 0.0 0
kowal 0.0 0
travel-ag 0.0 0
fare 0.0 0
disney' 0.0 0
85,000 0.0 0
1,740 0.0 0
aggrav 0.0 0
26.9 0.0 0
116,616 0.0 0
2-rank 0.0 0
terrif 0.0 0
christen 0.0 0
vacation 0.0 0
decktop 0.0 0
golf 0.0 0
multi-deck 0.0 0
atrium 0.0 0
130,000 0.0 0
caribbean' 0.0 0
per-passeng 0.0 0
entri 0.0 0
tipto 0.0 0
crocier 0.0 0
marin 0.0 0
first-ev 0.0 0
pretrial 0.0 0
120 0.0 0
explicitli 0.0 0
ampl 0.0 0
formalis 0.0 0
salmon 0.0 0
irwin 0.0 0
batch 0.0 0
kaye' 0.0 0
49-year-old 0.0 0
lousi 0.0 0
haircut 0.0 0
tort 0.0 0
russ 0.0 0
lunch: 0.0 0
share-profit 0.0 0
$0.70 0.0 0
karsher 0.0 0
used-car 0.0 0
car-rent 0.0 0
$0.08 0.0 0
$0.01 0.0 0
$28.9 0.0 0
$1.504 0.0 0
$1.016 0.0 0
acquist 0.0 0
374 0.0 0
283 0.0 0
pleas 0.0 0
haulag 0.0 0
also-ran 0.0 0
real-tim 0.0 0
contra 0.0 0
concess 0.0 0
19-month 0.0 0
center 0.0 0
id 0.0 0
hong 0.0 0
kong 0.0 0
2025 0.0 0
manner 0.0 0
divers 0.0 0
secretli 0.0 0
305 0.0 0
374-5013 0.0 0
seal 0.0 0
client-attornei 0.0 0
meager 0.0 0
krigbaum 0.0 0
cohen' 0.0 0
'secret 0.0 0
negotiations' 0.0 0
commenc 0.0 0
flambuoy 0.0 0
unduli 0.0 0
fallout 0.0 0
inflammatori 0.0 0
unfairli 0.0 0
verdict 0.0 0
infect 0.0 0
maladi 0.0 0
chicken 0.0 0
americans' 0.0 0
cholesterol 0.0 0
dens 0.0 0
lung-canc 0.0 0
presumpt 0.0 0
poision 0.0 0
terribl 0.0 0
identif 0.0 0
photographi 0.0 0
courthous 0.0 0
tune 0.0 0
non-new 0.0 0
truck 0.0 0
sociolog 0.0 0
miami' 0.0 0
orang 0.0 0
parad 0.0 0
$41.75 0.0 0
middai 0.0 0
touch 0.0 0
testi 0.0 0
outburst 0.0 0
skil 0.0 0
cave 0.0 0
uninform 0.0 0
musician 0.0 0
sing 0.0 0
nightclub 0.0 0
prejud 0.0 0
eleven 0.0 0
high-court 0.0 0
upper 0.0 0
0900 0.0 0
1300 0.0 0
depot 0.0 0
foot 0.0 0
wagon 0.0 0
mandel 0.0 0
office-suppli 0.0 0
officemax 0.0 0
700 0.0 0
fatal 0.0 0
denounc 0.0 0
ftc 0.0 0
stemberg 0.0 0
deflat 0.0 0
mcmullin 0.0 0
infrastructure' 0.0 0
depot' 0.0 0
21-7/8 0.0 0
roughli 0.0 0
harmoni 0.0 0
unpopular 0.0 0
hollywood 0.0 0
villain 0.0 0
cash-gener 0.0 0
$5.24 0.0 0
agriculultur 0.0 0
243.9 0.0 0
muck 0.0 0
command 0.0 0
snack 0.0 0
cereal 0.0 0
dessert 0.0 0
anton 0.0 0
brenner 0.0 0
shock 0.0 0
liken 0.0 0
wheelman 0.0 0
gang 0.0 0
thiev 0.0 0
injur 0.0 0
writer 0.0 0
depict 0.0 0
drama 0.0 0
serial 0.0 0
davi 0.0 0
mortgag 0.0 0
8.0 0.0 0
421 0.0 0
stg 0.0 0
390 0.0 0
lloyd 0.0 0
abbei 0.0 0
tsb 0.0 0
upbeat 0.0 0
prudential' 0.0 0
last 0.0 0
knock-on 0.0 0
roundabout 0.0 0
longer-term 0.0 0
stigma 0.0 0
mis-sel 0.0 0
171 0.0 0
542 0.0 0
8864 0.0 0
scottish 0.0 0
amicable' 0.0 0
mutually-own 0.0 0
sir 0.0 0
1.3 0.0 0
scotam 0.0 0
scotam' 0.0 0
proport 0.0 0
policyhold 0.0 0
embed 0.0 0
straight 0.0 0
850 0.0 0
stockbrok 0.0 0
capel-cur 0.0 0
myer 0.0 0
dutch 0.0 0
amro' 0.0 0
govett 0.0 0
ccm 0.0 0
henderson 0.0 0
amsterdam 0.0 0
tanno 0.0 0
massar 0.0 0
450 0.0 0
bust 0.0 0
zealand 0.0 0
disagr 0.0 0
vroegop 0.0 0
poach 0.0 0
nicola 0.0 0
horlick 0.0 0
nick 0.0 0
bannist 0.0 0
reinforc 0.0 0
amp 0.0 0
1315 0.0 0
pru 0.0 0
penc 9.650500452020795 2
557p 0.0 0
stupid 0.0 0
lindsai 0.0 0
with-profit 0.0 0
600 0.0 0
policyholders' 0.0 0
membership 0.0 0
470 0.0 0
500 0.0 0
nicolson 0.0 0
up-front 0.0 0
reversionari 0.0 0
swung 0.0 0
ifa 0.0 0
underwai 0.0 0
0.627 0.0 0
owen 0.0 0
$144 0.0 0
westminst 0.0 0
welsh 0.0 0
accent 0.0 0
train 0.0 0
salvat 0.0 0
persist 0.0 0
natwest' 0.0 0
greenwich 0.0 0
$590 0.0 0
gleacher 0.0 0
$135 0.0 0
dispar 0.0 0
treasuri 0.0 0
dow 0.0 0
corn 0.0 0
wale 0.0 0
htv 0.0 0
extern 0.0 0
doctor 0.0 0
qualifi 0.0 0
1983 0.0 0
stint 0.0 0
supervisor 0.0 0
owen' 0.0 0
wisdom 0.0 0
158 0.0 0
462 0.0 0
genuin 0.0 0
incid 0.0 0
isol 0.0 0
equat 0.0 0
dwarf 0.0 0
soundli 0.0 0
derek 0.0 0
wanless 0.0 0
set-back 0.0 0
0.626 0.0 0
hsbc 0.0 0
head-on 0.0 0
4.52 0.0 0
hsbc' 0.0 0
midland 0.0 0
9.5 0.0 0
21.3 0.0 0
20.7 0.0 0
kong' 0.0 0
yuan 0.0 0
0.615 0.0 0
bulge-bracket 0.0 0
bzw 0.0 0
barclays' 0.0 0
taylor 0.0 0
leagu 0.0 0
frighten 0.0 0
shadow 0.0 0
fleme 0.0 0
patienc 0.0 0
reput 0.0 0
$142.8 0.0 0
steer 0.0 0
hole 0.0 0
waterlin 0.0 0
debacl 0.0 0
bolt 0.0 0
entrench 0.0 0
bancassur 0.0 0
panmur 0.0 0
gordon 0.0 0
poutnei 0.0 0
banks' 0.0 0
lemming-lik 0.0 0
dismai 0.0 0
stride 0.0 0
reprofil 0.0 0
circul 0.0 0
unload 0.0 0
panmure' 0.0 0
demerg 0.0 0
nail 0.0 0
mast 0.0 0
explain 0.0 0
belatedli 0.0 0
pitman 0.0 0
expound 0.0 0
cyclic 0.0 0
pay-back 0.0 0
0.630 0.0 0
9p 0.0 0
41p 0.0 0
ratio' 0.0 0
practis 0.0 0
twenti 0.0 0
policy-hold 0.0 0
$957 0.0 0
policy-holders' 0.0 0
$797 0.0 0
$2,232 0.0 0
1.228 0.0 0
1.026 0.0 0
26.1 0.0 0
21.75p 0.0 0
781p 0.0 0
17.5p 0.0 0
1145 0.0 0
767p 0.0 0
birch 0.0 0
proposit 0.0 0
abbey' 0.0 0
small...for 0.0 0
17th 0.0 0
14.7 0.0 0
recoveri 0.0 0
house...and 0.0 0
stir 0.0 0
inflat 0.0 0
2.08 0.0 0
2.15 0.0 0
provinci 0.0 0
0.613 0.0 0
421.0 0.0 0
$655 0.0 0
first-half 0.0 0
mgam 0.0 0
irregular 0.0 0
casj 0.0 0
$1=.6430 0.0 0
watchdog 0.0 0
disciplin 0.0 0
bax 0.0 0
rack 0.0 0
leeson 0.0 0
singapor 11.192428857854301 2
sfa 0.0 0
proceed 0.0 0
tuckei 0.0 0
norri 0.0 0
baker 0.0 0
geoff 0.0 0
broadhust 0.0 0
gambi 0.0 0
haw 0.0 0
hopkin 0.0 0
maclean 0.0 0
mari 0.0 0
walz 0.0 0
spectacular 0.0 0
international 0.0 0
nederlanden 0.0 0
groep 0.0 0
ing 0.0 0
spotlight 0.0 0
dti 0.0 0
broadhurst 0.0 0
writ 0.0 0
cooper' 0.0 0
1.0 0.0 0
sentenc 0.0 0
reprimand 0.0 0
penalti 0.0 0
circumst 0.0 0
bax' 0.0 0
0.611 0.0 0
collier 0.0 0
4.94 0.0 0
4.87 0.0 0
30.5p 0.0 0
1,551.5p 0.0 0
hk$37.59 0.0 0
204 0.0 0
underperform 0.0 0
assembl 0.0 0
canari 0.0 0
wharf 0.0 0
london' 0.0 0
dockland 0.0 0
upward 0.0 0
tighten 0.0 0
nip 0.0 0
bud 0.0 0
flotat 0.0 0
140 0.0 0
mortag 0.0 0
rob 0.0 0
halifax 0.0 0
market; 0.0 0
woolwich 0.0 0
; 0.0 0
leicest 0.0 0
saver 0.0 0
cheltenham 0.0 0
gloucest 0.0 0
pointedli 0.0 0
bradford 0.0 0
binglei 0.0 0
proclaim 0.0 0
borrow 0.0 0
0.624 0.0 0
sbc 0.0 0
warburg 0.0 0
$478 0.0 0
trust(kepit 0.0 0
corrigan 0.0 0
marcel 0.0 0
ospel 0.0 0
basl 0.0 0
ensur 0.0 0
kepit 0.0 0
disadvantag 0.0 0
kepit' 0.0 0
movement 0.0 0
hedg 0.0 0
mis-tim 0.0 0
punish 0.0 0
england 0.0 0
complianc 0.0 0
halifax' 0.0 0
$19.5 0.0 0
overwhelm 0.0 0
postal 0.0 0
society' 0.0 0
$1,620 0.0 0
disabl 0.0 0
bribe 0.0 0
serg 0.0 0
louri 0.0 0
unanim 0.0 0
1830 0.0 0
u.k 0.0 0
0.614 0.0 0
220 0.0 0
buy-back 0.0 0
agm 0.0 0
6.7 0.0 0
6.5 0.0 0
1.12 0.0 0
719 0.0 0
186 0.0 0
224 0.0 0
3i 45.70034055495415 5
1.61 0.0 0
304 0.0 0
eurotunnel 0.0 0
consequ 0.0 0
lord 0.0 0
7-1/4 0.0 0
499 0.0 0
lombard 0.0 0
flatter 0.0 0
2.505 0.0 0
$4.1 0.0 0
1.650 0.0 0
13.2 0.0 0
11p 0.0 0
63 0.0 0
31.2p 0.0 0
7p 0.0 0
485 0.0 0
2p 0.0 0
1600 0.0 0
504p 0.0 0
gloriou 0.0 0
327 8.26459937363693 1
provison 0.0 0
357 0.0 0
459 0.0 0
latin 0.0 0
127 0.0 0
forcast 0.0 0
2.825 0.0 0
2.94 0.0 0
coca 0.0 0
cola 0.0 0
1.055 0.0 0
623 0.0 0
aquisit 0.0 0
restor 0.0 0
$1=.6128 0.0 0
alistair 0.0 0
defriez 0.0 0
conceal 0.0 0
induc 0.0 0
breach 0.0 0
782 0.0 0
ce 0.0 0
calenergi 0.0 0
narrowli 0.0 0
schroder 0.0 0
cut-off 0.0 0
panel' 0.0 0
bound 0.0 0
rekindl 0.0 0
judgement 0.0 0
dive 0.0 0
55-1/2 0.0 0
1144p 0.0 0
1131p 0.0 0
2.36 0.0 0
$3.8 0.0 0
31.5 0.0 0
lever 0.0 0
capel 0.0 0
bzw' 0.0 0
re-tooled...and 0.0 0
turbul 0.0 0
band 0.0 0
shake-up 0.0 0
perceiv 0.0 0
disclosur 0.0 0
claus 0.0 0
ce' 0.0 0
slimmest 0.0 0
well-publicis 0.0 0
behav 0.0 0
energet 0.0 0
quiti 0.0 0
tribul 0.0 0
non-sel 0.0 0
104.2p 0.0 0
devoid 0.0 0
one-off 0.0 0
339 0.0 0
451 0.0 0
redesign 0.0 0
114 0.0 0
19.4 0.0 0
14.6 0.0 0
29.0p 0.0 0
1130 0.0 0
25-1/2 0.0 0
787 0.0 0
762 0.0 0
plc' 0.0 0
2.940 0.0 0
5-1/2p 0.0 0
496-1/2p 0.0 0
13.2p 0.0 0
107 0.0 0
shares' 0.0 0
3.672 0.0 0
40p 0.0 0
32p 0.0 0
hongkong 0.0 0
seng 0.0 0
downsid 0.0 0
eros 0.0 0
slid 0.0 0
25p 0.0 0
1174.5p 0.0 0
1150 0.0 0
$3.82 0.0 0
broker' 0.0 0
$81.4 0.0 0
kyriaco 0.0 0
papoui 0.0 0
fraudul 0.0 0
discov 0.0 0
neil 0.0 0
dodgson 0.0 0
exhaust 0.0 0
rogu 0.0 0
thorough 0.0 0
complac 0.0 0
mis-pric 0.0 0
hopelessli 0.0 0
$81 0.0 0
392 0.0 0
$629.5 0.0 0
cost-to-incom 0.0 0
45.8 0.0 0
48.9 0.0 0
immun 0.0 0
bag 0.0 0
ftse 0.0 0
low-cost 0.0 0
banca 0.0 0
glasgow-bas 0.0 0
aitken 0.0 0
complement 0.0 0
cater' 0.0 0
divulg 0.0 0
belong 0.0 0
counterparti 0.0 0
millionair 0.0 0
caribbean-bas 0.0 0
footbal 0.0 0
glasgow 0.0 0
act 0.0 0
graem 0.0 0
knox 0.0 0
english 0.0 0
110p 0.0 0
96p 0.0 0
scotland 0.0 0
cib 0.0 0
iain 0.0 0
frankli 0.0 0
fully-fledg 0.0 0
207 0.0 0
cib' 0.0 0
glaswegian 0.0 0
forerunn 0.0 0
delight 0.0 0
homogen 0.0 0
shortest 0.0 0
ax 0.0 0
grind 0.0 0
exchange; 0.0 0
sales; 0.0 0
securitis 0.0 0
syndic 0.0 0
loans; 0.0 0
finance; 0.0 0
edinburgh 0.0 0
manchest 0.0 0
banco 0.0 0
santand 0.0 0
$1.0 0.0 0
indigen 0.0 0
cross-sel 0.0 0
said."a 0.0 0
150 0.0 0
cross-bord 0.0 0
dublin 0.0 0
0.618 0.0 0
chest 0.0 0
blackburn 0.0 0
headroom 0.0 0
double-edg 0.0 0
sword 0.0 0
pye 0.0 0
3.0 0.0 0
balk 0.0 0
accentu 0.0 0
judici 0.0 0
odd 0.0 0
addition 0.0 0
ex-memb 0.0 0
liber 0.0 0
flex 0.0 0
muscl 0.0 0
900,000 0.0 0
260p 0.0 0
295p 0.0 0
$2.1 0.0 0
1,475 0.0 0
13.7 0.0 0
seventh 0.0 0
1850 0.0 0
adam 0.0 0
applegarth 0.0 0
harder 0.0 0
newcastl 0.0 0
tyne 0.0 0
newcastle-bas 0.0 0
statutori 0.0 0
8.8 0.0 0
charit 0.0 0
donat 0.0 0
second-nam 0.0 0
ellwood 0.0 0
behov 0.0 0
proactiv 0.0 0
brazil 0.0 0
entrant 0.0 0
shortli 0.0 0
phenomen 0.0 0
argentina 0.0 0
trail 0.0 0
reward 0.0 0
skill 0.0 0
86 0.0 0
larger-than-expect 0.0 0
134.3 0.0 0
$208.9 0.0 0
111.1 0.0 0
13.6 0.0 0
8.75p 0.0 0
7.7p 0.0 0
prosser 0.0 0
well-regul 0.0 0
imro 0.0 0
enquiri 0.0 0
triple-a 0.0 0
general' 0.0 0
backlash 0.0 0
1.51 0.0 0
119.1 0.0 0
1.402 0.0 0
reclassifi 0.0 0
l&amp;g 0.0 0
16.5 0.0 0
745p 0.0 0
1000 0.0 0
multi-channel 0.0 0
advice-bas 0.0 0
annuiti 0.0 0
five-for-two 0.0 0
spokeman 0.0 0
recently-privatis 0.0 0
eversholt 0.0 0
726.5 0.0 0
eversholt' 0.0 0
capital-back 0.0 0
453.4 0.0 0
273.1 0.0 0
widely-leak 0.0 0
unjustifi 0.0 0
blair' 0.0 0
580 0.0 0
dossier 0.0 0
fat 0.0 0
cat 0.0 0
jackpot 0.0 0
picken 0.0 0
dilig 0.0 0
backer 0.0 0
candov 0.0 0
17.7 0.0 0
100.4 0.0 0
juke 0.0 0
110,000 0.0 0
1928 0.0 0
foresaw 0.0 0
opportunist 0.0 0
oft 0.0 0
anti-competit 0.0 0
aggreg 0.0 0
$22.6 0.0 0
volume-bas 0.0 0
drove 0.0 0
12.6 0.0 0
22.5 0.0 0
downward 0.0 0
higher-margin 0.0 0
high-margin 0.0 0
lock-in 0.0 0
mutally-own 0.0 0
stanchart 0.0 0
asia/pacif 0.0 0
relax 0.0 0
thailand 6.405700601571246 1
let 0.0 0
expectact 0.0 0
0.620 0.0 0
97 0.0 0
investors' 0.0 0
fould 0.0 0
exercis 0.0 0
pay-out 0.0 0
wood 0.0 0
6.6 0.0 0
1.43 0.0 0
cleric 0.0 0
cut-throat 0.0 0
aloof 0.0 0
re-mortgag 0.0 0
rippl 0.0 0
1966 0.0 0
11.5 0.0 0
81 0.0 0
apprehens 0.0 0
publicly-own 0.0 0
502 0.0 0
298 0.0 0
153 0.0 0
0.619 0.0 0
1.229 0.0 0
26.1p 0.0 0
scottish-bas 0.0 0
pct 0.0 0
1045 0.0 0
502p 0.0 0
350 0.0 0
tsb' 0.0 0
6.75 0.0 0
malcolm 0.0 0
millennium 0.0 0
chartered' 0.0 0
burgeon 0.0 0
870 0.0 0
14.5p 0.0 0
jeopardis 0.0 0
in-fil 0.0 0
stuck 0.0 0
deng 0.0 0
xiaop 0.0 0
china 3.7750271123998846 1
oecd 0.0 0
woke 0.0 0
bug 0.0 0
doomsdai 0.0 0
scenario 0.0 0
destruct 0.0 0
digit 0.0 0
needless 0.0 0
millennium-compat 0.0 0
tweak 0.0 0
vagu 0.0 0
akin 0.0 0
emu 0.0 0
unresolv 0.0 0
busili 0.0 0
$163 0.0 0
interrel 0.0 0
expiri 0.0 0
mason 0.0 0
bankers' 0.0 0
bba 0.0 0
bac 0.0 0
last-minut 0.0 0
suscept 0.0 0
properli 0.0 0
back-up 0.0 0
wrinkl 0.0 0
denot 0.0 0
00 0.0 0
$16,000 0.0 0
sfa' 0.0 0
tribun 0.0 0
proper 0.0 0
sfa-regul 0.0 0
whistl 0.0 0
durlach 0.0 0
imparti 0.0 0
scrupul 0.0 0
'blow 0.0 0
whistle' 0.0 0
clariti 0.0 0
urgenc 0.0 0
barings' 0.0 0
hopkins' 0.0 0
reconcil 0.0 0
sfo 0.0 0
co-oper 0.0 0
stanchart' 0.0 0
$1.43 0.0 0
661 0.0 0
1030 0.0 0
21.5p 0.0 0
791.5p 0.0 0
797p 0.0 0
818 0.0 0
654 0.0 0
1.09 0.0 0
pacif 0.0 0
patrick 0.0 0
gillam 0.0 0
860 0.0 0
half-wai 0.0 0
exuber 0.0 0
dull 0.0 0
toe 0.0 0
enthusiasm 0.0 0
ting 0.0 0
engend 0.0 0
peru 0.0 0
ecuador 0.0 0
contin 8.26459937363693 1
hotb 0.0 0
well-run 0.0 0
bamerindu 0.0 0
reai 0.0 0
$945 0.0 0
goodwil 0.0 0
intang 0.0 0
flint 0.0 0
re-establish 0.0 0
durabl 0.0 0
brazil' 0.0 0
many-branch 0.0 0
instil 0.0 0
staf 0.0 0
uk' 0.0 0
mexico' 0.0 0
grupo 0.0 0
financiero 0.0 0
serfin 0.0 0
panama 0.0 0
macro-econom 0.0 0
continent' 0.0 0
heartland 0.0 0
rim 0.0 0
bankabl 0.0 0
under-bank 0.0 0
mismanag 0.0 0
bradesco 0.0 0
percent-own 0.0 0
cautious 0.0 0
over-popul 0.0 0
aris 0.0 0
purv 0.0 0
1.058 0.0 0
nynex 0.0 0
rebat 0.0 0
commission' 0.0 0
sellout 0.0 0
nynex' 0.0 0
six-stat 0.0 0
bedrock 0.0 0
ratepay 0.0 0
tangibl 0.0 0
o'mara 0.0 0
rabe 0.0 0
justic 0.0 0
vacco 0.0 0
three-memb 0.0 0
15-minut 0.0 0
albani 0.0 0
berat 0.0 0
personnel 0.0 0
3,600 0.0 0
service-rel 0.0 0
three-fourth 0.0 0
68,000 0.0 0
swift 0.0 0
anticompetit 0.0 0
ceisler 0.0 0
ratepayers' 0.0 0
advoc 0.0 0
$47 0.0 0
$63.625 0.0 0
kilobit 0.0 0
56-kilobit 0.0 0
$6.6 0.0 0
download 0.0 0
56-kilobit-per-second 0.0 0
28.8-kilobit-per-second 0.0 0
rockwel 0.0 0
lucent 0.0 0
motorola 0.0 0
twenty-eight 0.0 0
interoper 0.0 0
mai 0.0 0
unif 0.0 0
standards-set 0.0 0
56k 0.0 0
sarah 0.0 0
forum' 0.0 0
modemsurfr 0.0 0
voicesurfr 0.0 0
industrywid 0.0 0
incompat 0.0 0
islandia 0.0 0
cautionari 0.0 0
$2.50 0.0 0
$43.50 0.0 0
spook 0.0 0
alex 0.0 0
chri 0.0 0
mortenson 0.0 0
untouch 0.0 0
$68 0.0 0
acheiv 0.0 0
$284.7 0.0 0
$227.2 0.0 0
$598 0.0 0
61 0.0 0
cascad 0.0 0
crush 0.0 0
stoke 0.0 0
frame-relai 0.0 0
30-50 0.0 0
prior 0.0 0
19-3/4 0.0 0
44-3/8 0.0 0
evapor 0.0 0
delet 0.0 0
paragraph 0.0 0
gier 0.0 0
ncr 0.0 0
year-over-year 0.0 0
match 0.0 0
breakeven 0.0 0
profitabl 0.0 0
mid-30 0.0 0
28.1 0.0 0
21.8 0.0 0
carry-forward 0.0 0
ncr' 0.0 0
$76 0.0 0
phenonmon 0.0 0
top-lin 0.0 0
cfo 0.0 0
domicil 0.0 0
standalon 0.0 0
tax-tim 0.0 0
commbin 0.0 0
insecur 0.0 0
deepli 0.0 0
leeri 0.0 0
barney' 0.0 0
shao 0.0 0
wang 0.0 0
$38-3/4 0.0 0
3-1/8 0.0 0
auchard 0.0 0
newsdesk 0.0 0
212-859-1736 0.0 0
counterweight 0.0 0
12,000 0.0 0
$39.125 0.0 0
$39 0.0 0
$61 0.0 0
end-to-end 0.0 0
one-stop 0.0 0
'cisco 0.0 0
dwarfs' 0.0 0
blachno 0.0 0
invok 0.0 0
industi 0.0 0
frank 0.0 0
dzubeck 0.0 0
viabil 0.0 0
preced 0.0 0
mega-merg 0.0 0
bay-wellfleet-synopt 0.0 0
robotics-3com 0.0 0
cowel 0.0 0
broadest 0.0 0
feature-rich 0.0 0
deploy 0.0 0
1976 0.0 0
windowless 0.0 0
workroom 0.0 0
sportster 0.0 0
courier 0.0 0
craze 0.0 0
bride 0.0 0
amar 0.0 0
senan 0.0 0
volp 0.0 0
welti 0.0 0
humbl 0.0 0
analogu 0.0 0
formid 0.0 0
x2 0.0 0
commodor 0.0 0
$1,000 0.0 0
ka-band 0.0 0
drain 0.0 0
frequenc 0.0 0
two-wai 0.0 0
geostationari 0.0 0
orbit 0.0 0
transmiss 0.0 0
high-spe 0.0 0
morgenstern 0.0 0
satellite-bas 0.0 0
voicespan 0.0 0
reassign 0.0 0
co.' 0.0 0
spacenet 0.0 0
apertur 0.0 0
skynet 0.0 0
loral 0.0 0
commmun 0.0 0
milion 0.0 0
undersea 0.0 0
$850 0.0 0
intelsat 0.0 0
hyper-growth 0.0 0
asynchron 0.0 0
mode 0.0 0
atm 0.0 0
newer 0.0 0
quantifi 0.0 0
sequenti 0.0 0
relai 0.0 0
telecom 0.0 0
23-1/8 0.0 0
$0.24 0.0 0
penni 0.0 0
$0.10 0.0 0
lag 0.0 0
divsion 0.0 0
don 0.0 0
peterson 0.0 0
$5.15 0.0 0
division' 0.0 0
$174 0.0 0
lucent' 0.0 0
23.3 0.0 0
$2.93 0.0 0
14.1 0.0 0
18.3 0.0 0
$615 0.0 0
quarter' 0.0 0
taiwan 0.0 0
philippin 6.3306654156283315 1
42.1 0.0 0
45.9 0.0 0
39.9 0.0 0
$1.26 0.0 0
cordless 0.0 0
cord 0.0 0
profit-tak 0.0 0
54-7/8 0.0 0
$59.125 0.0 0
buck 0.0 0
harshli 0.0 0
take-und 0.0 0
swartz 0.0 0
$3.06 0.0 0
$55.06 0.0 0
$5.375 0.0 0
$57 0.0 0
$30.125 0.0 0
3com-robot 0.0 0
shiva 0.0 0
sat 0.0 0
doghous 0.0 0
$15.875 0.0 0
$19.375 0.0 0
ant 0.0 0
harmon 0.0 0
dim 0.0 0
chassi 0.0 0
realm 0.0 0
automated-tel 0.0 0
dispens 0.0 0
card-bas 0.0 0
pc-base 0.0 0
fischer 0.0 0
floppi 0.0 0
disk 0.0 0
credit-card 0.0 0
streetsid 0.0 0
groceri 0.0 0
stimulu 0.0 0
teller 0.0 0
what' 0.0 0
'bridge' 0.0 0
battaglia 0.0 0
smarti 0.0 0
computer' 0.0 0
3.5-inch 0.0 0
reader 0.0 0
patent 0.0 0
inch 0.0 0
loos 0.0 0
full-scal 0.0 0
checkbook 0.0 0
varieti 0.0 0
burton 0.0 0
fischer' 0.0 0
intuit 0.0 0
borough 0.0 0
mastercard 0.0 0
cititbank 0.0 0
fargo 0.0 0
pilot 0.0 0
visa 0.0 0
u.k.-bas 0.0 0
mondex 0.0 0
sweden' 0.0 0
telia 0.0 0
microchip 0.0 0
byte 0.0 0
magnetic-strip 0.0 0
addison 0.0 0
rsa 0.0 0
encrypt 0.0 0
gemplu 0.0 0
schlumberg 0.0 0
verifon 0.0 0
siemen 0.0 0
netherland 0.0 0
bulki 0.0 0
standalone-termin 0.0 0
$80 0.0 0
office-ori 0.0 0
$7.3-billion-merg 0.0 0
fully-dilut 0.0 0
robotics' 0.0 0
interfac 0.0 0
nic 0.0 0
officeconnect 0.0 0
repackag 0.0 0
router 0.0 0
500-strong 0.0 0
horn 0.0 0
explos 0.0 0
confin 0.0 0
shirt 0.0 0
pocket 0.0 0
shirt-pocket 0.0 0
subscrib 0.0 0
megabit 0.0 0
telco 0.0 0
dial-up 0.0 0
wan 0.0 0
connection: 0.0 0
fifti 0.0 0
miscellan 0.0 0
lan 0.0 0
mileston 0.0 0
trans-atlant 0.0 0
concert 0.0 0
$40.6 0.0 0
brussel 0.0 0
wilk 0.0 0
barr 0.0 0
quiet 0.0 0
hometown 0.0 0
mcgowan 0.0 0
washington-bas 0.0 0
bert 0.0 0
seamless 0.0 0
customer' 0.0 0
premis 0.0 0
bypass 0.0 0
interconnect 0.0 0
metro 0.0 0
aggres 0.0 0
cash-rich 0.0 0
slice 0.0 0
incumb 0.0 0
metropolitan 0.0 0
$66 0.0 0
high-technolog 0.0 0
$4.58 0.0 0
quarter-over-quart 0.0 0
schacht 0.0 0
microelectron 0.0 0
$1.308 0.0 0
decreas 0.0 0
reengin 0.0 0
$54.125 0.0 0
cushion 0.0 0
pre-announc 0.0 0
sanjai 0.0 0
kumar 0.0 0
ca' 0.0 0
year-on-year 0.0 0
$1.05 0.0 0
$1.00 0.0 0
$67 0.0 0
mid 0.0 0
$40' 0.0 0
maker' 0.0 0
on-go 0.0 0
client-serv 0.0 0
mainframe-ori 0.0 0
brunt 0.0 0
downturn 0.0 0
client/serv 0.0 0
$0.75 0.0 0
$0.60 0.0 0
cheyenn 0.0 0
company-sponsor 0.0 0
chat 0.0 0
service' 0.0 0
360 0.0 0
$3.75 0.0 0
$43.75 0.0 0
aol 0.0 0
pittman 0.0 0
oak 0.0 0
usag 0.0 0
interact 0.0 0
14,000 0.0 0
rotat 0.0 0
romanc 0.0 0
nike 0.0 0
johnson 0.0 0
daytim 0.0 0
rosi 0.0 0
o'donnell' 0.0 0
16,000 0.0 0
tel-sav 0.0 0
subcrib 0.0 0
mid-april 0.0 0
mitsui 0.0 0
company; 0.0 0
nihon 0.0 0
keizai 0.0 0
shimbun 0.0 0
nikkei 0.0 0
text-bas 0.0 0
nifty-serv 0.0 0
million-memb 0.0 0
license 0.0 0
columbu 0.0 0
compuserv 0.0 0
pcvan 0.0 0
fujitsu 0.0 0
asciinet 0.0 0
ascii 0.0 0
980 0.0 0
yen 0.0 0
hours' 0.0 0
480 0.0 0
hourli 0.0 0
japan' 0.0 0
10-hour 0.0 0
newcom 0.0 0
wash.-bas 0.0 0
msn 0.0 0
nippon 0.0 0
krasilovski 0.0 0
antiqu 0.0 0
arlen 0.0 0
bethesda 0.0 0
md 0.0 0
5.7 0.0 0
member-to-memb 0.0 0
two-third 0.0 0
dial 0.0 0
600,000 0.0 0
bay' 0.0 0
internet-bas 0.0 0
invis 0.0 0
networld+interop 0.0 0
semiannu 0.0 0
well-develop 0.0 0
internet-optim 0.0 0
tomorrow 0.0 0
exactli 0.0 0
application-specif 0.0 0
rsp 0.0 0
laboratori 0.0 0
bottleneck 0.0 0
congest 0.0 0
overload 0.0 0
